5,18,22,38
5,22,18,38
22,18,5,38
22,5,18,38
18,22,5,38
18,5,22,38
8,18,19,1029
18,8,19,1029
8,19,18,1029
19,8,18,1029
19,18,8,1029
18,19,8,1029
4,11,30,0
30,11,4,0
4,30,11,0
11,4,30,0
11,30,4,0
30,4,11,0
7,11,27,66
7,27,11,66
27,7,11,66
27,11,7,66
11,7,27,66
11,27,7,66
30,9,6,4
6,30,9,4
9,6,30,4
9,30,6,4
6,9,30,4
30,6,9,4
14,15,16,8523
16,15,14,8523
14,16,15,8523
15,14,16,8523
15,16,14,8523
16,14,15,8523
4,20,21,0
20,4,21,0
4,21,20,0
20,21,4,0
21,4,20,0
21,20,4,0
16,27,2,0
2,16,27,0
16,2,27,0
27,2,16,0
27,16,2,0
2,27,16,0
12,19,14,4865
14,19,12,4865
12,14,19,4865
19,12,14,4865
19,14,12,4865
14,12,19,4865
14,14,17,7365
17,14,14,7365
14,17,14,7365
9,11,25,369
25,11,9,369
9,25,11,369
25,9,11,369
11,9,25,369
11,25,9,369
28,11,6,18
6,28,11,18
11,6,28,18
11,28,6,18
28,6,11,18
6,11,28,18
7,7,31,2
7,31,7,2
31,7,7,2
6,6,33,0
33,6,6,0
6,33,6,0
19,11,15,4049
19,15,11,4049
11,15,19,4049
11,19,15,4049
15,11,19,4049
15,19,11,4049
14,23,8,557
8,14,23,557
23,8,14,557
23,14,8,557
14,8,23,557
8,23,14,557
25,2,18,0
25,18,2,0
2,18,25,0
18,2,25,0
2,25,18,0
18,25,2,0
24,4,17,0
4,17,24,0
17,4,24,0
17,24,4,0
24,17,4,0
4,24,17,0
8,16,21,859
8,21,16,859
21,8,16,859
21,16,8,859
16,8,21,859
16,21,8,859
28,1,16,0
1,16,28,0
1,28,16,0
16,28,1,0
28,16,1,0
16,1,28,0
25,17,3,0
17,3,25,0
25,3,17,0
3,17,25,0
17,25,3,0
3,25,17,0
10,18,17,3113
10,17,18,3113
17,10,18,3113
17,18,10,3113
18,10,17,3113
18,17,10,3113
12,11,22,1761
22,12,11,1761
11,12,22,1761
11,22,12,1761
12,22,11,1761
22,11,12,1761
14,7,24,232
7,14,24,232
7,24,14,232
24,14,7,232
14,24,7,232
24,7,14,232
12,31,2,0
2,31,12,0
12,2,31,0
2,12,31,0
31,2,12,0
31,12,2,0
24,2,19,0
2,24,19,0
24,19,2,0
19,2,24,0
19,24,2,0
2,19,24,0
20,15,10,2532
10,20,15,2532
20,10,15,2532
10,15,20,2532
15,10,20,2532
15,20,10,2532
16,3,26,0
26,3,16,0
16,26,3,0
3,16,26,0
3,26,16,0
26,16,3,0
16,16,13,7679
13,16,16,7679
16,13,16,7679
20,9,16,1686
16,20,9,1686
20,16,9,1686
9,16,20,1686
9,20,16,1686
16,9,20,1686
32,11,2,0
2,32,11,0
32,2,11,0
11,2,32,0
11,32,2,0
2,11,32,0
9,17,19,1881
9,19,17,1881
17,19,9,1881
19,17,9,1881
17,9,19,1881
19,9,17,1881
12,27,6,32
6,12,27,32
12,6,27,32
27,6,12,32
27,12,6,32
6,27,12,32
26,18,1,0
26,1,18,0
1,18,26,0
1,26,18,0
18,26,1,0
18,1,26,0
6,23,16,121
16,6,23,121
6,16,23,121
23,6,16,121
23,16,6,121
16,23,6,121
30,7,8,6
7,8,30,6
7,30,8,6
8,30,7,6
30,8,7,6
8,7,30,6
5,11,29,4
11,5,29,4
11,29,5,4
29,11,5,4
5,29,11,4
29,5,11,4
3,11,31,0
3,31,11,0
11,3,31,0
11,31,3,0
31,3,11,0
31,11,3,0
28,3,14,0
14,3,28,0
3,14,28,0
3,28,14,0
28,14,3,0
14,28,3,0
13,17,15,7244
13,15,17,7244
15,17,13,7244
17,15,13,7244
17,13,15,7244
15,13,17,7244
21,2,22,0
21,22,2,0
22,2,21,0
22,21,2,0
2,22,21,0
2,21,22,0
23,7,15,306
23,15,7,306
7,15,23,306
7,23,15,306
15,7,23,306
15,23,7,306
16,11,18,4382
18,16,11,4382
16,18,11,4382
11,16,18,4382
11,18,16,4382
18,11,16,4382
12,23,10,1063
10,12,23,1063
23,10,12,1063
23,12,10,1063
12,10,23,1063
10,23,12,1063
22,8,15,716
8,22,15,716
22,15,8,716
15,8,22,716
15,22,8,716
8,15,22,716
9,18,18,1962
18,18,9,1962
18,9,18,1962
4,28,13,0
28,4,13,0
13,4,28,0
13,28,4,0
4,13,28,0
28,13,4,0
7,9,29,17
9,7,29,17
29,7,9,17
9,29,7,17
29,9,7,17
7,29,9,17
5,6,34,0
5,34,6,0
6,34,5,0
6,5,34,0
34,6,5,0
34,5,6,0
14,26,5,16
14,5,26,16
5,14,26,16
5,26,14,16
26,14,5,16
26,5,14,16
9,15,21,1433
21,15,9,1433
9,21,15,1433
15,21,9,1433
21,9,15,1433
15,9,21,1433
28,8,9,46
9,8,28,46
9,28,8,46
8,28,9,46
28,9,8,46
8,9,28,46
4,9,32,0
32,4,9,0
4,32,9,0
9,4,32,0
9,32,4,0
32,9,4,0
21,1,23,0
1,23,21,0
21,23,1,0
1,21,23,0
23,1,21,0
23,21,1,0
23,3,19,0
23,19,3,0
3,19,23,0
3,23,19,0
19,3,23,0
19,23,3,0
5,12,28,7
5,28,12,7
12,28,5,7
28,12,5,7
12,5,28,7
28,5,12,7
32,3,10,0
10,3,32,0
32,10,3,0
3,10,32,0
3,32,10,0
10,32,3,0
9,10,26,209
9,26,10,209
10,26,9,209
26,10,9,209
10,9,26,209
26,9,10,209
4,31,10,0
10,4,31,0
4,10,31,0
10,31,4,0
31,4,10,0
31,10,4,0
14,25,6,72
6,14,25,72
25,6,14,72
25,14,6,72
6,25,14,72
14,6,25,72
4,22,19,0
19,4,22,0
19,22,4,0
22,19,4,0
4,19,22,0
22,4,19,0
8,32,5,0
8,5,32,0
5,8,32,0
5,32,8,0
32,8,5,0
32,5,8,0
8,8,29,18
29,8,8,18
8,29,8,18
10,22,13,1522
22,10,13,1522
13,10,22,1522
13,22,10,1522
10,13,22,1522
22,13,10,1522
8,11,26,167
11,8,26,167
11,26,8,167
26,8,11,167
8,26,11,167
26,11,8,167
12,12,21,2598
21,12,12,2598
12,21,12,2598
5,21,19,42
21,5,19,42
5,19,21,42
19,5,21,42
19,21,5,42
21,19,5,42
12,24,9,581
9,12,24,581
9,24,12,581
24,12,9,581
12,9,24,581
24,9,12,581
24,11,10,686
11,10,24,686
11,24,10,686
10,24,11,686
24,10,11,686
10,11,24,686
14,13,18,6321
18,13,14,6321
13,14,18,6321
13,18,14,6321
14,18,13,6321
18,14,13,6321
3,20,22,0
3,22,20,0
20,22,3,0
22,3,20,0
20,3,22,0
22,20,3,0
4,15,26,0
26,4,15,0
4,26,15,0
26,15,4,0
15,4,26,0
15,26,4,0
28,15,2,0
2,15,28,0
28,2,15,0
2,28,15,0
15,2,28,0
15,28,2,0
28,7,10,35
10,28,7,35
7,10,28,35
7,28,10,35
28,10,7,35
10,7,28,35
11,11,23,1154
11,23,11,1154
23,11,11,1154
3,13,29,0
3,29,13,0
13,3,29,0
29,3,13,0
13,29,3,0
29,13,3,0
5,33,7,0
5,7,33,0
33,7,5,0
33,5,7,0
7,33,5,0
7,5,33,0
30,10,5,2
30,5,10,2
5,10,30,2
5,30,10,2
10,30,5,2
10,5,30,2
6,18,21,160
21,6,18,160
21,18,6,160
6,21,18,160
18,6,21,160
18,21,6,160
24,16,5,28
24,5,16,28
5,16,24,28
5,24,16,28
16,24,5,28
16,5,24,28
8,20,17,968
20,17,8,968
17,8,20,968
17,20,8,968
8,17,20,968
20,8,17,968
6,24,15,97
24,6,15,97
6,15,24,97
15,6,24,97
15,24,6,97
24,15,6,97
25,1,19,0
1,19,25,0
25,19,1,0
19,1,25,0
1,25,19,0
19,25,1,0
17,17,11,4756
11,17,17,4756
17,11,17,4756
26,2,17,0
26,17,2,0
2,26,17,0
17,2,26,0
17,26,2,0
2,17,26,0
5,17,23,34
5,23,17,34
17,23,5,34
17,5,23,34
23,17,5,34
23,5,17,34
20,11,14,3356
14,11,20,3356
11,14,20,3356
11,20,14,3356
20,14,11,3356
14,20,11,3356
12,15,18,5799
18,15,12,5799
12,18,15,5799
18,12,15,5799
15,12,18,5799
15,18,12,5799
6,17,22,143
22,17,6,143
17,6,22,143
17,22,6,143
6,22,17,143
22,6,17,143
22,23,0,0
0,22,23,0
22,0,23,0
23,0,22,0
23,22,0,0
0,23,22,0
16,19,10,3116
10,19,16,3116
16,10,19,3116
19,10,16,3116
19,16,10,3116
10,16,19,3116
11,13,21,2516
11,21,13,2516
13,11,21,2516
21,11,13,2516
13,21,11,2516
21,13,11,2516
1,17,27,0
17,1,27,0
1,27,17,0
17,27,1,0
27,1,17,0
27,17,1,0
12,7,26,108
26,12,7,108
7,12,26,108
7,26,12,108
12,26,7,108
26,7,12,108
29,1,15,0
1,15,29,0
15,1,29,0
29,15,1,0
1,29,15,0
15,29,1,0
12,3,30,0
30,3,12,0
3,12,30,0
3,30,12,0
12,30,3,0
30,12,3,0
22,7,16,373
16,22,7,373
22,16,7,373
7,16,22,373
7,22,16,373
16,7,22,373
7,19,19,486
19,7,19,486
19,19,7,486
5,15,25,23
25,15,5,23
25,5,15,23
15,5,25,23
5,25,15,23
15,25,5,23
6,10,29,9
10,6,29,9
29,6,10,9
29,10,6,9
6,29,10,9
10,29,6,9
20,2,23,0
2,20,23,0
20,23,2,0
2,23,20,0
23,2,20,0
23,20,2,0
2,13,30,0
30,13,2,0
2,30,13,0
13,2,30,0
13,30,2,0
30,2,13,0
1,22,22,0
22,22,1,0
22,1,22,0
15,15,15,9180
9,33,3,0
9,3,33,0
33,3,9,0
3,33,9,0
33,9,3,0
3,9,33,0
27,3,15,0
27,15,3,0
3,15,27,0
3,27,15,0
15,3,27,0
15,27,3,0
20,18,7,469
18,20,7,469
20,7,18,469
18,7,20,469
7,18,20,469
7,20,18,469
13,13,19,5216
13,19,13,5216
19,13,13,5216
12,17,16,6360
17,12,16,6360
17,16,12,6360
16,12,17,6360
12,16,17,6360
16,17,12,6360
4,34,7,0
34,4,7,0
4,7,34,0
34,7,4,0
7,4,34,0
7,34,4,0
9,9,27,109
9,27,9,109
27,9,9,109
6,26,13,50
26,6,13,50
13,6,26,50
13,26,6,50
6,13,26,50
26,13,6,50
4,25,16,0
16,4,25,0
4,16,25,0
25,4,16,0
25,16,4,0
16,25,4,0
6,8,31,1
8,6,31,1
6,31,8,1
31,6,8,1
31,8,6,1
8,31,6,1
20,20,5,42
5,20,20,42
20,5,20,42
24,0,21,0
24,21,0,0
21,0,24,0
21,24,0,0
0,24,21,0
0,21,24,0
4,18,23,0
18,4,23,0
4,23,18,0
18,23,4,0
23,4,18,0
23,18,4,0
14,10,21,2058
14,21,10,2058
10,14,21,2058
21,10,14,2058
21,14,10,2058
10,21,14,2058
19,6,20,169
19,20,6,169
20,6,19,169
6,19,20,169
20,19,6,169
6,20,19,169
10,10,25,400
25,10,10,400
10,25,10,400
14,9,22,1137
9,14,22,1137
9,22,14,1137
22,14,9,1137
22,9,14,1137
14,22,9,1137
6,7,32,0
32,6,7,0
6,32,7,0
7,6,32,0
7,32,6,0
32,7,6,0
12,8,25,272
25,8,12,272
25,12,8,272
8,12,25,272
12,25,8,272
8,25,12,272
4,12,29,0
12,4,29,0
29,4,12,0
29,12,4,0
4,29,12,0
12,29,4,0
7,25,13,167
13,7,25,167
25,7,13,167
25,13,7,167
13,25,7,167
7,13,25,167
24,20,1,0
20,1,24,0
1,20,24,0
1,24,20,0
24,1,20,0
20,24,1,0
2,29,14,0
14,29,2,0
2,14,29,0
14,2,29,0
29,2,14,0
29,14,2,0
8,27,10,93
27,8,10,93
27,10,8,93
10,8,27,93
8,10,27,93
10,27,8,93
5,31,9,1
9,31,5,1
9,5,31,1
31,5,9,1
5,9,31,1
31,9,5,1
4,27,14,0
14,27,4,0
4,14,27,0
27,4,14,0
27,14,4,0
14,4,27,0
9,23,13,849
13,23,9,849
23,9,13,849
9,13,23,849
13,9,23,849
23,13,9,849
12,20,13,3811
20,12,13,3811
13,12,20,3811
13,20,12,3811
12,13,20,3811
20,13,12,3811
8,4,33,0
4,33,8,0
33,4,8,0
33,8,4,0
8,33,4,0
4,8,33,0
24,18,3,0
18,24,3,0
24,3,18,0
3,18,24,0
3,24,18,0
18,3,24,0
5,27,13,12
13,27,5,12
27,5,13,12
27,13,5,12
5,13,27,12
13,5,27,12
21,21,3,0
3,21,21,0
21,3,21,0
13,8,24,406
13,24,8,406
8,24,13,406
24,8,13,406
8,13,24,406
24,13,8,406
21,17,7,433
17,7,21,433
21,7,17,433
17,21,7,433
7,17,21,433
7,21,17,433
