3,8,10,122
3,10,8,122
10,3,8,122
8,3,10,122
10,8,3,122
8,10,3,122
7,0,14,1
7,14,0,1
0,7,14,1
14,0,7,1
0,14,7,1
14,7,0,1
2,3,16,5
16,3,2,5
3,2,16,5
3,16,2,5
2,16,3,5
16,2,3,5
5,5,11,152
5,11,5,152
11,5,5,152
9,5,7,246
5,7,9,246
7,5,9,246
5,9,7,246
7,9,5,246
9,7,5,246
6,14,1,10
6,1,14,10
1,6,14,10
1,14,6,10
14,6,1,10
14,1,6,10
1,1,19,0
1,19,1,0
19,1,1,0
16,1,4,3
4,16,1,3
1,4,16,3
1,16,4,3
16,4,1,3
4,1,16,3
12,0,9,3
0,12,9,3
12,9,0,3
9,0,12,3
9,12,0,3
0,9,12,3
4,11,6,139
6,11,4,139
4,6,11,139
11,4,6,139
11,6,4,139
6,4,11,139
2,14,5,21
5,2,14,21
5,14,2,21
14,2,5,21
2,5,14,21
14,5,2,21
6,6,9,265
9,6,6,265
6,9,6,265
1,15,5,6
15,1,5,6
1,5,15,6
15,5,1,6
5,1,15,6
5,15,1,6
12,8,1,20
1,8,12,20
1,12,8,20
8,1,12,20
12,1,8,20
8,12,1,20
0,16,5,0
16,0,5,0
0,5,16,0
16,5,0,0
5,0,16,0
5,16,0,0
11,0,10,3
11,10,0,3
10,11,0,3
0,10,11,3
10,0,11,3
0,11,10,3
7,4,10,174
7,10,4,174
4,7,10,174
10,7,4,174
4,10,7,174
10,4,7,174
4,4,13,60
13,4,4,60
4,13,4,60
9,9,3,129
3,9,9,129
9,3,9,129
4,3,14,31
14,4,3,31
3,4,14,31
3,14,4,31
4,14,3,31
14,3,4,31
3,3,15,16
3,15,3,16
15,3,3,16
0,8,13,2
8,13,0,2
8,0,13,2
0,13,8,2
13,0,8,2
13,8,0,2
4,8,9,194
8,9,4,194
4,9,8,194
9,4,8,194
9,8,4,194
8,4,9,194
4,12,5,98
12,4,5,98
4,5,12,98
12,5,4,98
5,4,12,98
5,12,4,98
11,2,8,59
11,8,2,59
2,8,11,59
8,11,2,59
2,11,8,59
8,2,11,59
1,10,10,24
10,10,1,24
10,1,10,24
7,13,1,15
1,7,13,15
1,13,7,15
13,1,7,15
7,1,13,15
13,7,1,15
7,6,8,301
7,8,6,301
8,6,7,301
6,7,8,301
8,7,6,301
6,8,7,301
6,10,5,205
10,6,5,205
6,5,10,205
10,5,6,205
5,6,10,205
5,10,6,205
7,7,7,324
10,9,2,65
2,10,9,65
2,9,10,65
9,2,10,65
9,10,2,65
10,2,9,65
2,2,17,1
17,2,2,1
2,17,2,1
4,15,2,12
2,4,15,12
15,2,4,12
15,4,2,12
4,2,15,12
2,15,4,12
8,8,5,260
5,8,8,260
8,5,8,260
7,2,12,48
7,12,2,48
12,7,2,48
2,12,7,48
12,2,7,48
2,7,12,48
0,17,4,0
4,0,17,0
17,0,4,0
17,4,0,0
0,4,17,0
4,17,0,0
11,9,1,23
1,9,11,23
11,1,9,23
9,1,11,23
1,11,9,23
9,11,1,23
2,1,18,0
18,1,2,0
1,2,18,0
1,18,2,0
2,18,1,0
18,2,1,0
3,5,13,53
3,13,5,53
5,3,13,53
13,3,5,53
5,13,3,53
13,5,3,53
0,15,6,1
6,15,0,1
0,6,15,1
15,0,6,1
15,6,0,1
6,0,15,1
2,6,13,34
6,13,2,34
6,2,13,34
13,2,6,34
13,6,2,34
2,13,6,34
11,3,7,105
11,7,3,105
3,7,11,105
3,11,7,105
7,3,11,105
7,11,3,105
12,3,6,80
6,3,12,80
3,6,12,80
3,12,6,80
12,6,3,80
6,12,3,80
3,1,17,1
3,17,1,1
1,17,3,1
17,1,3,1
1,3,17,1
17,3,1,1
18,3,0,0
0,3,18,0
3,0,18,0
3,18,0,0
18,0,3,0
0,18,3,0
