17,10,5,1
17,9,6,2
17,8,7,3
17,7,8,3
17,6,9,2
17,5,10,1
16,11,5,3
16,10,6,7
16,9,7,12
16,8,8,14
16,7,9,12
16,6,10,7
16,5,11,3
15,13,4,1
15,12,5,6
15,11,6,16
15,10,7,29
15,9,8,39
15,8,9,39
15,7,10,29
15,6,11,16
15,5,12,6
15,4,13,1
14,14,4,1
14,13,5,8
14,12,6,23
14,11,7,48
14,10,8,71
14,9,9,82
14,8,10,71
14,7,11,48
14,6,12,23
14,5,13,8
14,4,14,1
13,15,4,1
13,14,5,8
13,13,6,28
13,12,7,62
13,11,8,103
13,10,9,131
13,9,10,131
13,8,11,103
13,7,12,62
13,6,13,28
13,5,14,8
13,4,15,1
12,15,5,6
12,14,6,23
12,13,7,62
12,12,8,113
12,11,9,163
12,10,10,181
12,9,11,163
12,8,12,113
12,7,13,62
12,6,14,23
12,5,15,6
11,16,5,3
11,15,6,16
11,14,7,48
11,13,8,103
11,12,9,163
11,11,10,204
11,10,11,204
11,9,12,163
11,8,13,103
11,7,14,48
11,6,15,16
11,5,16,3
10,17,5,1
10,16,6,7
10,15,7,29
10,14,8,71
10,13,9,131
10,12,10,181
10,11,11,204
10,10,12,181
10,9,13,131
10,8,14,71
10,7,15,29
10,6,16,7
10,5,17,1
9,17,6,2
9,16,7,12
9,15,8,39
9,14,9,82
9,13,10,131
9,12,11,163
9,11,12,163
9,10,13,131
9,9,14,82
9,8,15,39
9,7,16,12
9,6,17,2
8,17,7,3
8,16,8,14
8,15,9,39
8,14,10,71
8,13,11,103
8,12,12,113
8,11,13,103
8,10,14,71
8,9,15,39
8,8,16,14
8,7,17,3
7,17,8,3
7,16,9,12
7,15,10,29
7,14,11,48
7,13,12,62
7,12,13,62
7,11,14,48
7,10,15,29
7,9,16,12
7,8,17,3
6,17,9,2
6,16,10,7
6,15,11,16
6,14,12,23
6,13,13,28
6,12,14,23
6,11,15,16
6,10,16,7
6,9,17,2
5,17,10,1
5,16,11,3
5,15,12,6
5,14,13,8
5,13,14,8
5,12,15,6
5,11,16,3
5,10,17,1
4,15,13,1
4,14,14,1
4,13,15,1
