19,13,10,1
19,12,11,1
19,11,12,1
19,10,13,1
18,16,8,1
18,15,9,3
18,14,10,6
18,13,11,9
18,12,12,10
18,11,13,9
18,10,14,6
18,9,15,3
18,8,16,1
17,17,8,1
17,16,9,5
17,15,10,12
17,14,11,20
17,13,12,26
17,12,13,26
17,11,14,20
17,10,15,12
17,9,16,5
17,8,17,1
16,18,8,1
16,17,9,5
16,16,10,16
16,15,11,30
16,14,12,44
16,13,13,50
16,12,14,44
16,11,15,30
16,10,16,16
16,9,17,5
16,8,18,1
15,18,9,3
15,17,10,12
15,16,11,30
15,15,12,51
15,14,13,66
15,13,14,66
15,12,15,51
15,11,16,30
15,10,17,12
15,9,18,3
14,18,10,6
14,17,11,20
14,16,12,44
14,15,13,66
14,14,14,76
14,13,15,66
14,12,16,44
14,11,17,20
14,10,18,6
13,19,10,1
13,18,11,9
13,17,12,26
13,16,13,50
13,15,14,66
13,14,15,66
13,13,16,50
13,12,17,26
13,11,18,9
13,10,19,1
12,19,11,1
12,18,12,10
12,17,13,26
12,16,14,44
12,15,15,51
12,14,16,44
12,13,17,26
12,12,18,10
12,11,19,1
11,19,12,1
11,18,13,9
11,17,14,20
11,16,15,30
11,15,16,30
11,14,17,20
11,13,18,9
11,12,19,1
10,19,13,1
10,18,14,6
10,17,15,12
10,16,16,16
10,15,17,12
10,14,18,6
10,13,19,1
9,18,15,3
9,17,16,5
9,16,17,5
9,15,18,3
8,18,16,1
8,17,17,1
8,16,18,1
