17,12,5,1
17,11,6,2
17,10,7,3
17,9,8,4
17,8,9,4
17,7,10,3
17,6,11,2
17,5,12,1
16,13,5,2
16,12,6,6
16,11,7,11
16,10,8,15
16,9,9,17
16,8,10,15
16,7,11,11
16,6,12,6
16,5,13,2
15,15,4,1
15,14,5,4
15,13,6,12
15,12,7,25
15,11,8,38
15,10,9,46
15,9,10,46
15,8,11,38
15,7,12,25
15,6,13,12
15,5,14,4
15,4,15,1
14,15,5,4
14,14,6,13
14,13,7,33
14,12,8,58
14,11,9,80
14,10,10,87
14,9,11,80
14,8,12,58
14,7,13,33
14,6,14,13
14,5,15,4
13,16,5,2
13,15,6,12
13,14,7,33
13,13,8,68
13,12,9,106
13,11,10,130
13,10,11,130
13,9,12,106
13,8,13,68
13,7,14,33
13,6,15,12
13,5,16,2
12,17,5,1
12,16,6,6
12,15,7,25
12,14,8,58
12,13,9,106
12,12,10,147
12,11,11,165
12,10,12,147
12,9,13,106
12,8,14,58
12,7,15,25
12,6,16,6
12,5,17,1
11,17,6,2
11,16,7,11
11,15,8,38
11,14,9,80
11,13,10,130
11,12,11,165
11,11,12,165
11,10,13,130
11,9,14,80
11,8,15,38
11,7,16,11
11,6,17,2
10,17,7,3
10,16,8,15
10,15,9,46
10,14,10,87
10,13,11,130
10,12,12,147
10,11,13,130
10,10,14,87
10,9,15,46
10,8,16,15
10,7,17,3
9,17,8,4
9,16,9,17
9,15,10,46
9,14,11,80
9,13,12,106
9,12,13,106
9,11,14,80
9,10,15,46
9,9,16,17
9,8,17,4
8,17,9,4
8,16,10,15
8,15,11,38
8,14,12,58
8,13,13,68
8,12,14,58
8,11,15,38
8,10,16,15
8,9,17,4
7,17,10,3
7,16,11,11
7,15,12,25
7,14,13,33
7,13,14,33
7,12,15,25
7,11,16,11
7,10,17,3
6,17,11,2
6,16,12,6
6,15,13,12
6,14,14,13
6,13,15,12
6,12,16,6
6,11,17,2
5,17,12,1
5,16,13,2
5,15,14,4
5,14,15,4
5,13,16,2
5,12,17,1
4,15,15,1
