15,16,20,3190
15,20,16,3190
20,16,15,3190
16,15,20,3190
20,15,16,3190
16,20,15,3190
11,19,21,751
19,11,21,751
11,21,19,751
19,21,11,751
21,11,19,751
21,19,11,751
17,14,20,2909
17,20,14,2909
20,14,17,2909
14,17,20,2909
20,17,14,2909
14,20,17,2909
4,18,29,0
29,4,18,0
18,29,4,0
29,18,4,0
4,29,18,0
18,4,29,0
3,17,31,0
17,31,3,0
31,17,3,0
3,31,17,0
17,3,31,0
31,3,17,0
20,10,21,373
21,10,20,373
21,20,10,373
10,20,21,373
20,21,10,373
10,21,20,373
19,12,20,1218
19,20,12,1218
12,20,19,1218
20,12,19,1218
12,19,20,1218
20,19,12,1218
16,11,24,464
16,24,11,464
11,16,24,464
11,24,16,464
24,11,16,464
24,16,11,464
32,14,5,0
5,14,32,0
5,32,14,0
14,5,32,0
32,5,14,0
14,32,5,0
33,7,11,1
11,7,33,1
33,11,7,1
7,11,33,1
7,33,11,1
11,33,7,1
8,35,8,0
35,8,8,0
8,8,35,0
25,15,11,362
15,11,25,362
11,25,15,362
15,25,11,362
11,15,25,362
25,11,15,362
9,12,30,27
9,30,12,27
12,9,30,27
30,12,9,27
12,30,9,27
30,9,12,27
15,4,32,0
15,32,4,0
4,32,15,0
32,15,4,0
4,15,32,0
32,4,15,0
24,21,6,0
21,6,24,0
21,24,6,0
6,24,21,0
24,6,21,0
6,21,24,0
12,11,28,123
28,11,12,123
12,28,11,123
28,12,11,123
11,12,28,123
11,28,12,123
6,11,34,0
11,34,6,0
6,34,11,0
11,6,34,0
34,11,6,0
34,6,11,0
1,21,29,0
1,29,21,0
21,1,29,0
21,29,1,0
29,1,21,0
29,21,1,0
9,15,27,75
15,27,9,75
15,9,27,75
27,9,15,75
27,15,9,75
9,27,15,75
12,16,23,935
16,23,12,935
23,12,16,935
23,16,12,935
12,23,16,935
16,12,23,935
15,23,13,1148
13,15,23,1148
15,13,23,1148
23,13,15,1148
23,15,13,1148
13,23,15,1148
21,2,28,0
21,28,2,0
2,21,28,0
28,2,21,0
28,21,2,0
2,28,21,0
19,7,25,11
7,19,25,11
7,25,19,11
19,25,7,11
25,7,19,11
25,19,7,11
28,15,8,24
8,15,28,24
15,8,28,24
15,28,8,24
28,8,15,24
8,28,15,24
35,7,9,0
7,35,9,0
7,9,35,0
9,7,35,0
35,9,7,0
9,35,7,0
2,32,17,0
17,2,32,0
17,32,2,0
32,2,17,0
2,17,32,0
32,17,2,0
10,31,10,22
10,10,31,22
31,10,10,22
2,25,24,0
24,2,25,0
25,2,24,0
25,24,2,0
2,24,25,0
24,25,2,0
17,5,29,0
17,29,5,0
5,17,29,0
5,29,17,0
29,5,17,0
29,17,5,0
18,16,17,4875
16,18,17,4875
17,16,18,4875
17,18,16,4875
18,17,16,4875
16,17,18,4875
25,12,14,470
25,14,12,470
12,25,14,470
14,12,25,470
12,14,25,470
14,25,12,470
17,17,17,4643
3,20,28,0
3,28,20,0
20,28,3,0
28,20,3,0
20,3,28,0
28,3,20,0
6,19,26,0
26,19,6,0
19,26,6,0
19,6,26,0
26,6,19,0
6,26,19,0
5,20,26,0
5,26,20,0
20,26,5,0
26,20,5,0
20,5,26,0
26,5,20,0
9,13,29,40
9,29,13,40
13,9,29,40
13,29,9,40
29,9,13,40
29,13,9,40
10,32,9,9
32,9,10,9
9,10,32,9
9,32,10,9
10,9,32,9
32,10,9,9
4,22,25,0
22,4,25,0
25,4,22,0
25,22,4,0
4,25,22,0
22,25,4,0
20,22,9,162
22,20,9,162
9,20,22,162
9,22,20,162
20,9,22,162
22,9,20,162
13,18,20,1938
13,20,18,1938
18,13,20,1938
20,18,13,1938
20,13,18,1938
18,20,13,1938
12,18,21,1492
21,12,18,1492
18,21,12,1492
21,18,12,1492
12,21,18,1492
18,12,21,1492
28,13,10,98
10,13,28,98
13,10,28,98
13,28,10,98
28,10,13,98
10,28,13,98
15,17,19,3315
17,15,19,3315
