11,3,1,1
11,2,2,1
11,1,3,1
10,4,1,3
10,3,2,5
10,2,3,5
10,1,4,3
9,6,0,1
9,5,1,6
9,4,2,12
9,3,3,16
9,2,4,12
9,1,5,6
9,0,6,1
8,7,0,1
8,6,1,9
8,5,2,20
8,4,3,30
8,3,4,30
8,2,5,20
8,1,6,9
8,0,7,1
7,8,0,1
7,7,1,10
7,6,2,26
7,5,3,44
7,4,4,51
7,3,5,44
7,2,6,26
7,1,7,10
7,0,8,1
6,9,0,1
6,8,1,9
6,7,2,26
6,6,3,50
6,5,4,66
6,4,5,66
6,3,6,50
6,2,7,26
6,1,8,9
6,0,9,1
5,9,1,6
5,8,2,20
5,7,3,44
5,6,4,66
5,5,5,76
5,4,6,66
5,3,7,44
5,2,8,20
5,1,9,6
4,10,1,3
4,9,2,12
4,8,3,30
4,7,4,51
4,6,5,66
4,5,6,66
4,4,7,51
4,3,8,30
4,2,9,12
4,1,10,3
3,11,1,1
3,10,2,5
3,9,3,16
3,8,4,30
3,7,5,44
3,6,6,50
3,5,7,44
3,4,8,30
3,3,9,16
3,2,10,5
3,1,11,1
2,11,2,1
2,10,3,5
2,9,4,12
2,8,5,20
2,7,6,26
2,6,7,26
2,5,8,20
2,4,9,12
2,3,10,5
2,2,11,1
1,11,3,1
1,10,4,3
1,9,5,6
1,8,6,9
1,7,7,10
1,6,8,9
1,5,9,6
1,4,10,3
1,3,11,1
0,9,6,1
0,8,7,1
0,7,8,1
0,6,9,1
