18,16,9,1
18,15,10,2
18,14,11,3
18,13,12,4
18,12,13,4
18,11,14,3
18,10,15,2
18,9,16,1
17,17,9,1
17,16,10,4
17,15,11,7
17,14,12,11
17,13,13,12
17,12,14,11
17,11,15,7
17,10,16,4
17,9,17,1
16,18,9,1
16,17,10,4
16,16,11,10
16,15,12,17
16,14,13,22
16,13,14,22
16,12,15,17
16,11,16,10
16,10,17,4
16,9,18,1
15,18,10,2
15,17,11,7
15,16,12,17
15,15,13,25
15,14,14,30
15,13,15,25
15,12,16,17
15,11,17,7
15,10,18,2
14,18,11,3
14,17,12,11
14,16,13,22
14,15,14,30
14,14,15,30
14,13,16,22
14,12,17,11
14,11,18,3
13,18,12,4
13,17,13,12
13,16,14,22
13,15,15,25
13,14,16,22
13,13,17,12
13,12,18,4
12,18,13,4
12,17,14,11
12,16,15,17
12,15,16,17
12,14,17,11
12,13,18,4
11,18,14,3
11,17,15,7
11,16,16,10
11,15,17,7
11,14,18,3
10,18,15,2
10,17,16,4
10,16,17,4
10,15,18,2
9,18,16,1
9,17,17,1
9,16,18,1
