13,4,2,1
13,3,3,1
13,2,4,1
12,6,1,1
12,5,2,3
12,4,3,6
12,3,4,6
12,2,5,3
12,1,6,1
11,7,1,2
11,6,2,8
11,5,3,14
11,4,4,19
11,3,5,14
11,2,6,8
11,1,7,2
10,8,1,3
10,7,2,13
10,6,3,28
10,5,4,39
10,4,5,39
10,3,6,28
10,2,7,13
10,1,8,3
9,9,1,3
9,8,2,16
9,7,3,38
9,6,4,63
9,5,5,70
9,4,6,63
9,3,7,38
9,2,8,16
9,1,9,3
8,10,1,3
8,9,2,16
8,8,3,43
8,7,4,78
8,6,5,102
8,5,6,102
8,4,7,78
8,3,8,43
8,2,9,16
8,1,10,3
7,11,1,2
7,10,2,13
7,9,3,38
7,8,4,78
7,7,5,113
7,6,6,131
7,5,7,113
7,4,8,78
7,3,9,38
7,2,10,13
7,1,11,2
6,12,1,1
6,11,2,8
6,10,3,28
6,9,4,63
6,8,5,102
6,7,6,131
6,6,7,131
6,5,8,102
6,4,9,63
6,3,10,28
6,2,11,8
6,1,12,1
5,12,2,3
5,11,3,14
5,10,4,39
5,9,5,70
5,8,6,102
5,7,7,113
5,6,8,102
5,5,9,70
5,4,10,39
5,3,11,14
5,2,12,3
4,13,2,1
4,12,3,6
4,11,4,19
4,10,5,39
4,9,6,63
4,8,7,78
4,7,8,78
4,6,9,63
4,5,10,39
4,4,11,19
4,3,12,6
4,2,13,1
3,13,3,1
3,12,4,6
3,11,5,14
3,10,6,28
3,9,7,38
3,8,8,43
3,7,9,38
3,6,10,28
3,5,11,14
3,4,12,6
3,3,13,1
2,13,4,1
2,12,5,3
2,11,6,8
2,10,7,13
2,9,8,16
2,8,9,16
2,7,10,13
2,6,11,8
2,5,12,3
2,4,13,1
1,12,6,1
1,11,7,2
1,10,8,3
1,9,9,3
1,8,10,3
1,7,11,2
1,6,12,1
