12,23,47,0
12,47,23,0
23,12,47,0
47,23,12,0
47,12,23,0
23,47,12,0
21,15,46,0
15,21,46,0
46,15,21,0
46,21,15,0
21,46,15,0
15,46,21,0
36,35,11,0
11,35,36,0
35,11,36,0
36,11,35,0
11,36,35,0
35,36,11,0
35,12,35,0
12,35,35,0
35,35,12,0
34,19,29,126
34,29,19,126
19,29,34,126
29,19,34,126
19,34,29,126
29,34,19,126
44,30,8,0
8,44,30,0
8,30,44,0
30,8,44,0
30,44,8,0
44,8,30,0
37,7,38,0
37,38,7,0
38,7,37,0
38,37,7,0
7,37,38,0
7,38,37,0
9,27,46,0
27,46,9,0
9,46,27,0
27,9,46,0
46,9,27,0
46,27,9,0
8,37,37,0
37,37,8,0
37,8,37,0
35,19,28,115
19,35,28,115
28,19,35,115
28,35,19,115
19,28,35,115
35,28,19,115
13,27,42,0
27,13,42,0
42,13,27,0
42,27,13,0
13,42,27,0
27,42,13,0
33,19,30,138
19,33,30,138
30,19,33,138
30,33,19,138
33,30,19,138
19,30,33,138
48,20,14,0
14,20,48,0
14,48,20,0
48,14,20,0
20,48,14,0
20,14,48,0
7,32,43,0
32,7,43,0
32,43,7,0
43,7,32,0
7,43,32,0
43,32,7,0
18,29,35,57
18,35,29,57
29,35,18,57
35,29,18,57
29,18,35,57
35,18,29,57
10,26,46,0
26,10,46,0
46,10,26,0
46,26,10,0
26,46,10,0
10,46,26,0
13,43,26,0
43,13,26,0
26,13,43,0
26,43,13,0
13,26,43,0
43,26,13,0
11,29,42,0
29,11,42,0
42,11,29,0
42,29,11,0
11,42,29,0
29,42,11,0
34,12,36,0
34,36,12,0
12,34,36,0
36,34,12,0
36,12,34,0
12,36,34,0
31,42,9,0
9,31,42,0
42,9,31,0
42,31,9,0
9,42,31,0
31,9,42,0
21,47,14,0
47,21,14,0
14,21,47,0
14,47,21,0
21,14,47,0
47,14,21,0
7,40,35,0
35,7,40,0
40,35,7,0
7,35,40,0
40,7,35,0
35,40,7,0
32,31,19,147
31,19,32,147
32,19,31,147
19,31,32,147
31,32,19,147
19,32,31,147
34,13,35,0
34,35,13,0
13,35,34,0
35,13,34,0
13,34,35,0
35,34,13,0
49,13,20,0
13,49,20,0
20,13,49,0
20,49,13,0
49,20,13,0
13,20,49,0
12,25,45,0
12,45,25,0
45,25,12,0
25,45,12,0
45,12,25,0
25,12,45,0
23,16,43,2
16,23,43,2
16,43,23,2
43,23,16,2
23,43,16,2
43,16,23,2
17,31,34,25
31,17,34,25
34,17,31,25
34,31,17,25
17,34,31,25
31,34,17,25
32,12,38,0
32,38,12,0
12,32,38,0
12,38,32,0
38,32,12,0
38,12,32,0
33,37,12,0
12,33,37,0
12,37,33,0
37,33,12,0
33,12,37,0
37,12,33,0
33,41,8,0
33,8,41,0
8,33,41,0
8,41,33,0
41,33,8,0
41,8,33,0
17,47,18,0
18,17,47,0
18,47,17,0
47,17,18,0
17,18,47,0
47,18,17,0
34,10,38,0
38,34,10,0
10,34,38,0
34,38,10,0
38,10,34,0
10,38,34,0
25,43,14,0
43,14,25,0
25,14,43,0
14,25,43,0
14,43,25,0
43,25,14,0
41,19,22,42
41,22,19,42
19,41,22,42
22,19,41,42
19,22,41,42
22,41,19,42
29,39,14,0
39,14,29,0
14,29,39,0
14,39,29,0
29,14,39,0
39,29,14,0
18,19,45,3
18,45,19,3
19,45,18,3
45,19,18,3
19,18,45,3
45,18,19,3
19,21,42,30
21,19,42,30
42,19,21,30
42,21,19,30
19,42,21,30
21,42,19,30
23,40,19,54
19,23,40,54
40,23,19,54
23,19,40,54
40,19,23,54
19,40,23,54
16,33,33,7
33,33,16,7
33,16,33,7
22,13,47,0
22,47,13,0
13,47,22,0
13,22,47,0
47,13,22,0
47,22,13,0
34,32,16,7
34,16,32,7
16,34,32,7
32,34,16,7
16,32,34,7
32,16,34,7
29,43,10,0
43,29,10,0
10,29,43,0
10,43,29,0
29,10,43,0
43,10,29,0
15,33,34,0
33,15,34,0
34,15,33,0
34,33,15,0
15,34,33,0
33,34,15,0
33,11,38,0
33,38,11,0
11,33,38,0
38,11,33,0
11,38,33,0
38,33,11,0
37,15,30,0
15,37,30,0
30,15,37,0
30,37,15,0
37,30,15,0
